mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2
6.67448824225439e-05,0,1,0.478229470298873,0.094074410816589,0.5,6.67448824225439e-05,4.90350070125727e-05,0.478229470298873,0,0.094074410816589,0
6.67440983670274e-05,0,1,0.478659548815312,0.0937539181606005,0.5,6.67440983670274e-05,4.89522637346506e-05,0.478659548815312,0,0.0937539181606005,0
6.67481605552597e-05,0,1,0.479113858550495,0.0934485015298709,0.5,6.67481605552597e-05,4.88695204567286e-05,0.479113858550495,0,0.0934485015298709,0
6.69216442372055e-05,0,1,0.480415275754245,0.0936518866742943,0.5,6.69216442372055e-05,4.87867771788065e-05,0.480415275754245,0,0.0936518866742943,0
6.67799173858625e-05,0,1,0.480140640291551,0.0929101775128636,0.5,6.67799173858625e-05,4.87040339008844e-05,0.480140640291551,0,0.0929101775128636,0
6.67767268632201e-05,0,1,0.48055868647236,0.0925846146315472,0.5,6.67767268632201e-05,4.86212906229623e-05,0.48055868647236,0,0.0925846146315472,0
6.6753612811912e-05,0,1,0.480877115009841,0.0921998184582463,0.5,6.6753612811912e-05,4.85385473450403e-05,0.480877115009841,0,0.0921998184582463,0
6.68757524771739e-05,0,1,0.481921812130172,0.0922513207286679,0.5,6.68757524771739e-05,4.84558040671182e-05,0.481921812130172,0,0.0922513207286679,0
6.27209287693901e-05,0,1,0.482362581208577,0.0919410034679466,0.5,6.27209287693901e-05,4.83730607891961e-05,0.482362581208577,0,0.0919410034679466,0
6.26785626974868e-05,0,1,0.482557761475778,0.0915000631148975,0.5,6.26785626974868e-05,4.8290317511274e-05,0.482557761475778,0,0.0915000631148975,0
6.26319922184335e-05,0,1,0.48273191970723,0.0910470468344107,0.5,6.26319922184335e-05,4.82075742333519e-05,0.48273191970723,0,0.0910470468344107,0
6.27219507689769e-05,0,1,0.483588723086666,0.091004154936727,0.5,6.27219507689769e-05,4.81248309554299e-05,0.483588723086666,0,0.091004154936727,0
6.26553097536659e-05,0,1,0.483662528636829,0.0904920016354921,0.5,6.26553097536659e-05,4.80420876775078e-05,0.483662528636829,0,0.0904920016354921,0
6.2619765420508e-05,0,1,0.483891817597758,0.0900736756747293,0.5,6.2619765420508e-05,4.79593443995857e-05,0.483891817597758,0,0.0900736756747293,0
6.27750841794965e-05,0,1,0.485075422019418,0.0902284762844178,0.5,6.27750841794965e-05,4.78766011216636e-05,0.485075422019418,0,0.0902284762844178,0
6.26843908626593e-05,1,1,0.484579940509555,0.0900945354925406,0.5,6.26843908626593e-05,4.79133530625407e-05,0.484579940509555,0,0.0900945354925406,0
6.27302712690306e-05,1,1,0.48456657778699,0.0905705342925184,0.5,6.27302712690306e-05,4.80032542732639e-05,0.48456657778699,0,0.0905705342925184,0
6.26979541547666e-05,1,1,0.48416270596411,0.0908108797137396,0.5,6.26979541547666e-05,4.80927063608278e-05,0.48416270596411,0,0.0908108797137396,0
6.10338347978605e-05,1,1,0.484152200131112,0.0912859011804436,0.5,6.10338347978605e-05,4.81817128371448e-05,0.484152200131112,0,0.0912859011804436,0
6.09351723655314e-05,1,1,0.483406454200295,0.0913250958687944,0.5,6.09351723655314e-05,4.82702759596485e-05,0.483406454200295,0,0.0913250958687944,0
6.0915672210241e-05,1,1,0.483057004585153,0.0916007188066544,0.5,6.0915672210241e-05,4.83583979536379e-05,0.483057004585153,0,0.0916007188066544,0
6.09765622452281e-05,1,1,0.483109989940174,0.0921164574988615,0.5,6.09765622452281e-05,4.84460822166287e-05,0.483109989940174,0,0.0921164574988615,0
6.09553802729865e-05,1,1,0.482753098367938,0.0923849290942822,0.5,6.09553802729865e-05,4.85333321034456e-05,0.482753098367938,0,0.0923849290942822,0
6.09499728087591e-05,1,1,0.482475561536571,0.0926996768565783,0.5,6.09499728087591e-05,4.86201509269836e-05,0.482475561536571,0,0.0926996768565783,0
6.10667215394655e-05,1,1,0.482809286974375,0.0933798495412726,0.5,6.10667215394655e-05,4.87065419589516e-05,0.482809286974375,0,0.0933798495412726,0
6.10626385219244e-05,1,1,0.482539334060926,0.0936964869906917,0.5,6.10626385219244e-05,4.87925084305988e-05,0.482539334060926,0,0.0936964869906917,0
6.09315776289611e-05,1,1,0.481634971257605,0.0936311544725612,0.5,6.09315776289611e-05,4.8878053533425e-05,0.481634971257605,0,0.0936311544725612,0
6.09971612510747e-05,1,1,0.481714309615917,0.0941547227852733,0.5,6.09971612510747e-05,4.89631804198746e-05,0.481714309615917,0,0.0941547227852733,0
