mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2
5.49776820354553e-05,0,1,0.493951597528035,0.103220174295502,0.5,5.49776820354553e-05,5.12890600132093e-05,0.493951597528035,0,0.103220174295502,0
5.4631520331715e-05,0,1,0.494310491986352,0.102887050936562,0.5,5.4631520331715e-05,5.12063167352873e-05,0.494310491986352,0,0.102887050936562,0
5.46917655681249e-05,0,1,0.494669792851608,0.102554871278576,0.5,5.46917655681249e-05,5.11235734573652e-05,0.494669792851608,0,0.102554871278576,0
5.52334539100246e-05,0,1,0.495029575159971,0.102223710357707,0.5,5.52334539100246e-05,5.10408301794431e-05,0.495029575159971,0,0.102223710357707,0
5.53894162171033e-05,0,1,0.495388971742298,0.101892701004817,0.5,5.53894162171033e-05,5.0958086901521e-05,0.495388971742298,0,0.101892701004817,0
5.46479112895922e-05,0,1,0.495747470857391,0.101561331478704,0.5,5.46479112895922e-05,5.08753436235989e-05,0.495747470857391,0,0.101561331478704,0
5.26001656163957e-05,0,1,0.496108238160732,0.101232767434852,0.5,5.26001656163957e-05,5.07926003456769e-05,0.496108238160732,0,0.101232767434852,0
5.15667417013404e-05,0,1,0.496443234778953,0.100902180577776,0.5,5.15667417013404e-05,5.07098570677548e-05,0.496443234778953,0,0.100902180577776,0
5.08110013667086e-05,0,1,0.496778509080755,0.100572408698293,0.5,5.08110013667086e-05,5.06271137898327e-05,0.496778509080755,0,0.100572408698293,0
5.10831972108151e-05,0,1,0.497114811318735,0.100244202049002,0.5,5.10831972108151e-05,5.05443705119106e-05,0.497114811318735,0,0.100244202049002,0
5.18787491082121e-05,0,1,0.497451636912768,0.0999170560497764,0.5,5.18787491082121e-05,5.04616272339885e-05,0.497451636912768,0,0.0999170560497764,0
5.27194886605353e-05,0,1,0.497788507694456,0.0995904925322182,0.5,5.27194886605353e-05,5.03788839560665e-05,0.497788507694456,0,0.0995904925322182,0
5.10291445552048e-05,0,1,0.498122847392487,0.0992619352250148,0.5,5.10291445552048e-05,5.02961406781444e-05,0.498122847392487,0,0.0992619352250148,0
5.14157662662292e-05,0,1,0.498459264056334,0.0989359921776402,0.5,5.14157662662292e-05,5.02133974002223e-05,0.498459264056334,0,0.0989359921776402,0
5.13668634528612e-05,0,1,0.498795245195657,0.0986101508997537,0.5,5.13668634528612e-05,5.01306541223002e-05,0.498795245195657,0,0.0986101508997537,0
5.14572791774565e-05,0,1,0.499131365653517,0.0982849862344176,0.5,5.14572791774565e-05,5.00479108443782e-05,0.499131365653517,0,0.0982849862344176,0
4.77182527680873e-05,0,1,0.499467012778926,0.0979598855306422,0.5,4.77182527680873e-05,4.99651675664561e-05,0.499467012778926,0,0.0979598855306422,0
4.80368173461951e-05,0,1,0.499781568465626,0.0976360236021846,0.5,4.80368173461951e-05,4.9882424288534e-05,0.499781568465626,0,0.0976360236021846,0
4.81516816043442e-05,0,1,0.500095920452007,0.0973124952674196,0.5,4.81516816043442e-05,4.97996810106119e-05,0.500095920452007,0,0.0973124952674196,0
4.86752683164344e-05,0,1,0.500410681160841,0.0969899129491209,0.5,4.86752683164344e-05,4.97169377326898e-05,0.500410681160841,0,0.0969899129491209,0
4.85971384148473e-05,0,1,0.500724840153062,0.0966672662082211,0.5,4.85971384148473e-05,4.96341944547678e-05,0.500724840153062,0,0.0966672662082211,0
4.74678824405875e-05,0,1,0.50103794801921,0.0963441056352611,0.5,4.74678824405875e-05,4.95514511768457e-05,0.50103794801921,0,0.0963441056352611,0
4.80627230559209e-05,0,1,0.501352779981948,0.0960232064529031,0.5,4.80627230559209e-05,4.94687078989236e-05,0.501352779981948,0,0.0960232064529031,0
4.75489449652047e-05,0,1,0.50166650332598,0.0957017359458516,0.5,4.75489449652047e-05,4.93859646210015e-05,0.50166650332598,0,0.0957017359458516,0
4.84805742974209e-05,0,1,0.501981672077434,0.0953822481402355,0.5,4.84805742974209e-05,4.93032213430795e-05,0.501981672077434,0,0.0953822481402355,0
4.83747608565049e-05,0,1,0.502295803386116,0.0950622601858588,0.5,4.83747608565049e-05,4.92204780651574e-05,0.502295803386116,0,0.0950622601858588,0
4.48125899827223e-05,0,1,0.502609634006762,0.0947425088374595,0.5,4.48125899827223e-05,4.91377347872353e-05,0.502609634006762,0,0.0947425088374595,0
4.47422843483996e-05,0,1,0.502903309463524,0.0944236309789143,0.5,4.47422843483996e-05,4.90549915093132e-05,0.502903309463524,0,0.0944236309789143,0
4.5115488286469e-05,0,1,0.503197428429858,0.094105733923954,0.5,4.5115488286469e-05,4.89722482313911e-05,0.503197428429858,0,0.094105733923954,0
4.55540754185833e-05,0,1,0.503491612779386,0.0937884395462002,0.5,4.55540754185833e-05,4.88895049534691e-05,0.503491612779386,0,0.0937884395462002,0
4.48880048629363e-05,0,1,0.503784692471226,0.0934705778047711,0.5,4.48880048629363e-05,4.8806761675547e-05,0.503784692471226,0,0.0934705778047711,0
4.42401761048717e-05,0,1,0.504077790404864,0.0931532715991521,0.5,4.42401761048717e-05,4.87240183976249e-05,0.504077790404864,0,0.0931532715991521,0
4.61822393135142e-05,0,1,0.504373478230469,0.0928390925795123,0.5,4.61822393135142e-05,4.86412751197028e-05,0.504373478230469,0,0.0928390925795123,0
4.46776282099494e-05,0,1,0.504665719381761,0.0925220041795727,0.5,4.46776282099494e-05,4.85585318417808e-05,0.504665719381761,0,0.0925220041795727,0
4.51118688894082e-05,0,1,0.504959899384837,0.0922073919254287,0.5,4.51118688894082e-05,4.84757885638587e-05,0.504959899384837,0,0.0922073919254287,0
